folder path,File name,Extension,Size (KB),Created Date
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string-width\node_modules\emoji-regex\es2015,text.js,.js,10.84,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.matchall,auto.js,.js,0.04,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.matchall,implementation.js,.js,1.83,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.matchall,index.js,.js,0.39,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.matchall,package.json,.json,2.17,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.matchall,polyfill-regexp-matchall.js,.js,0.35,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.matchall,polyfill.js,.js,0.26,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.matchall,regexp-matchall.js,.js,2.16,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.matchall,shim.js,.js,1.3,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.matchall\test,index.js,.js,0.25,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.matchall\test,shimmed.js,.js,2.59,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.matchall\test,tests.js,.js,8.52,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimend,auto.js,.js,0.04,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimend,implementation.js,.js,0.44,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimend,index.js,.js,0.36,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimend,package.json,.json,1.68,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimend,polyfill.js,.js,0.45,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimend,shim.js,.js,0.32,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimend\test,implementation.js,.js,0.62,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimend\test,index.js,.js,0.43,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimend\test,shimmed.js,.js,1.32,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimend\test,tests.js,.js,1.15,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimstart,auto.js,.js,0.04,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimstart,implementation.js,.js,0.44,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimstart,index.js,.js,0.36,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimstart,package.json,.json,1.69,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimstart,polyfill.js,.js,0.45,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimstart,shim.js,.js,0.33,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimstart\test,implementation.js,.js,0.62,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimstart\test,index.js,.js,0.44,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimstart\test,shimmed.js,.js,1.34,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string.prototype.trimstart\test,tests.js,.js,1.16,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stringify-object,index.js,.js,3.29,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stringify-object,package.json,.json,0.7,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string_decoder,package.json,.json,0.8,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string_decoder\lib,string_decoder.js,.js,9.24,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string_decoder\node_modules\safe-buffer,index.js,.js,1.63,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\string_decoder\node_modules\safe-buffer,package.json,.json,1.03,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-ansi,index.js,.js,0.15,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-ansi,package.json,.json,0.78,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-bom,index.js,.js,0.34,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-bom,package.json,.json,0.63,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-comments,index.js,.js,3.57,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-comments,package.json,.json,2.09,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-comments\lib,compile.js,.js,1.4,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-comments\lib,languages.js,.js,1.78,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-comments\lib,Node.js,.js,0.56,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-comments\lib,parse.js,.js,3.35,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-final-newline,index.js,.js,0.36,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-final-newline,package.json,.json,0.63,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-indent,index.js,.js,0.25,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-indent,package.json,.json,0.68,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-json-comments,index.js,.js,2.17,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\strip-json-comments,package.json,.json,0.83,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader,package.json,.json,2.49,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist,cjs.js,.js,0.08,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist,index.js,.js,5.16,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist,options.json,.json,1.61,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist,utils.js,.js,10.98,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist\runtime,injectStylesIntoLinkTag.js,.js,0.82,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist\runtime,injectStylesIntoStyleTag.js,.js,2.44,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist\runtime,insertBySelector.js,.js,0.98,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist\runtime,insertStyleElement.js,.js,0.28,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist\runtime,isEqualLocals.js,.js,0.52,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist\runtime,isOldIE.js,.js,0.55,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist\runtime,setAttributesWithAttributes.js,.js,0.4,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist\runtime,setAttributesWithAttributesAndNonce.js,.js,0.27,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist\runtime,setAttributesWithoutAttributes.js,.js,0.29,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist\runtime,singletonStyleDomAPI.js,.js,2.04,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist\runtime,styleDomAPI.js,.js,1.38,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\style-loader\dist\runtime,styleTagTransform.js,.js,0.37,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks,package.json,.json,2.64,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src,exists.js,.js,0.33,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src,index.js,.js,1.45,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src,isMixin.js,.js,0.32,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src,plugin.js,.js,2.51,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\dictionary,browsers.js,.js,0.21,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\dictionary,identifiers.js,.js,0.19,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\dictionary,postcss.js,.js,0.12,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\dictionary,tags.js,.js,0.09,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\plugins,bodyEmpty.js,.js,1.23,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\plugins,htmlCombinatorCommentBody.js,.js,1.52,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\plugins,htmlFirstChild.js,.js,1.24,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\plugins,important.js,.js,0.68,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\plugins,index.js,.js,0.82,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\plugins,leadingStar.js,.js,1.52,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\plugins,leadingUnderscore.js,.js,1.05,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\plugins,mediaSlash0.js,.js,0.66,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\plugins,mediaSlash0Slash9.js,.js,0.72,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\plugins,mediaSlash9.js,.js,0.69,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\plugins,slash9.js,.js,0.67,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\plugins,starHtml.js,.js,1.28,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\stylehacks\src\plugins,trailingSlashComma.js,.js,0.87,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-color,browser.js,.js,0.07,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-color,index.js,.js,2.71,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-color,package.json,.json,0.8,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-hyperlinks,browser.js,.js,0.16,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-hyperlinks,index.js,.js,1.96,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-hyperlinks,package.json,.json,1.1,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-hyperlinks\node_modules\has-flag,index.js,.js,0.32,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-hyperlinks\node_modules\has-flag,package.json,.json,0.68,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-hyperlinks\node_modules\supports-color,browser.js,.js,0.07,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-hyperlinks\node_modules\supports-color,index.js,.js,2.68,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-hyperlinks\node_modules\supports-color,package.json,.json,0.8,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-preserve-symlinks-flag,browser.js,.js,0.04,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-preserve-symlinks-flag,index.js,.js,0.29,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-preserve-symlinks-flag,package.json,.json,1.85,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\supports-preserve-symlinks-flag\test,index.js,.js,0.72,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svg-parser,package.json,.json,1.17,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svg-parser\dist,svg-parser.esm.js,.js,6.27,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svg-parser\dist,svg-parser.umd.js,.js,7.51,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo,package.json,.json,1.69,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\lib,css-tools.js,.js,6.44,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\lib,svgo.js,.js,2.58,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\lib\svgo,coa.js,.js,18.49,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\lib\svgo,config.js,.js,5.99,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\lib\svgo,css-class-list.js,.js,3.18,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\lib\svgo,css-select-adapter.js,.js,1.5,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\lib\svgo,css-style-declaration.js,.js,8.02,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\lib\svgo,js2svg.js,.js,7.78,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\lib\svgo,jsAPI.js,.js,8.95,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\lib\svgo,plugins.js,.js,2.1,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\lib\svgo,svg2js.js,.js,4.43,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\lib\svgo,tools.js,.js,3.75,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\css-select,index.js,.js,2.84,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\css-select,package.json,.json,1.08,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\css-select\lib,attributes.js,.js,5.76,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\css-select\lib,compile.js,.js,6.02,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\css-select\lib,general.js,.js,3.16,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\css-select\lib,procedure.json,.json,0.14,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\css-select\lib,pseudos.js,.js,13.66,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\css-select\lib,sort.js,.js,2.14,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\css-what,package.json,.json,1.65,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\css-what\lib,index.js,.js,1.12,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\css-what\lib,parse.js,.js,8.91,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\css-what\lib,stringify.js,.js,2.59,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\dom-serializer,foreignNames.json,.json,3.08,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\dom-serializer,index.js,.js,3.9,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\dom-serializer,package.json,.json,0.76,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\domutils,index.js,.js,0.31,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\domutils,package.json,.json,0.95,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\domutils\lib,helpers.js,.js,3.84,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\domutils\lib,legacy.js,.js,2.43,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\domutils\lib,manipulation.js,.js,1.49,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\domutils\lib,querying.js,.js,1.85,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\domutils\lib,stringify.js,.js,0.65,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\domutils\lib,traversal.js,.js,0.53,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\svgo\node_modules\domutils\node_modules\domelementtype,index.js,.js,0.4,3/22/2022
